User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
23,374,Jeans,Nike,Men's Fashion,20,1.47402521536884,Black,S
68,375,Jeans,Zara,Women's Fashion,49,4.26876618132349,Blue,XL
16,376,Shoes,H&M,Kids' Fashion,22,3.83315981429266,Green,S
33,377,Shoes,Zara,Women's Fashion,54,3.72254545614446,Black,L
55,378,T-shirt,Nike,Men's Fashion,45,3.57126995332491,Red,S
89,379,Jeans,Nike,Women's Fashion,25,3.63755290273276,White,M
73,380,Dress,Gucci,Women's Fashion,23,1.20417562599318,Red,XL
32,381,Shoes,H&M,Men's Fashion,23,3.32448927611109,Green,S
97,382,T-shirt,Gucci,Men's Fashion,93,3.58498528606887,Yellow,M
32,383,Jeans,H&M,Men's Fashion,86,2.53385379616338,Black,L
90,384,Sweater,H&M,Kids' Fashion,84,1.46191404279228,Black,L
74,385,Shoes,Gucci,Women's Fashion,35,3.66672005153472,Yellow,L
27,386,Dress,Adidas,Women's Fashion,17,3.57835394851252,Yellow,XL
52,387,Dress,Adidas,Women's Fashion,24,1.16995274777436,Green,XL
7,388,T-shirt,H&M,Men's Fashion,86,4.11723275005959,Green,M
51,389,T-shirt,Zara,Women's Fashion,91,1.54709979135909,White,XL
89,390,Sweater,Adidas,Women's Fashion,86,4.44802548189431,Green,M
66,391,Dress,Gucci,Women's Fashion,25,3.82818481278059,Blue,M
73,392,T-shirt,Zara,Men's Fashion,53,2.81482030046184,White,S
19,393,Shoes,H&M,Men's Fashion,32,1.75221847190513,Black,M
77,394,T-shirt,Gucci,Men's Fashion,56,3.53201895123621,Yellow,M
90,395,Shoes,Nike,Women's Fashion,14,2.59074941902564,Yellow,M
33,396,Shoes,Zara,Men's Fashion,74,2.86591313240448,Blue,M
100,397,Shoes,Zara,Kids' Fashion,94,1.57394349839822,White,XL
39,398,T-shirt,H&M,Men's Fashion,16,2.19095333215319,White,M
36,399,Dress,Adidas,Men's Fashion,37,2.62984030028319,Yellow,L
95,400,Jeans,H&M,Women's Fashion,91,2.43473818937727,Green,S
41,401,Jeans,Gucci,Women's Fashion,93,4.6366173896629,Green,S
10,402,Shoes,H&M,Women's Fashion,30,1.50367935992332,Yellow,M
83,403,Shoes,Adidas,Men's Fashion,61,3.4857480490953,Red,S
37,404,Shoes,Adidas,Men's Fashion,71,2.93889156216477,Green,M
61,405,Jeans,Adidas,Women's Fashion,30,2.67999252851008,Blue,S
89,406,Shoes,Nike,Men's Fashion,54,1.75139158129725,Black,L
50,407,Shoes,Nike,Women's Fashion,78,3.5821012773747,White,XL
54,408,Sweater,H&M,Men's Fashion,62,2.98420303636244,White,L
28,409,Shoes,Nike,Kids' Fashion,26,2.01089919583305,Red,S
48,410,Jeans,H&M,Kids' Fashion,64,4.72310754778387,Green,XL
35,411,Sweater,Nike,Men's Fashion,67,3.26364725873649,Red,M
66,412,Shoes,Nike,Kids' Fashion,63,3.40240992958846,Black,XL
18,413,Jeans,Zara,Women's Fashion,21,4.84934333934647,Green,XL
13,414,Dress,Zara,Kids' Fashion,63,2.17516396153283,Black,XL
22,415,Jeans,H&M,Kids' Fashion,41,2.72887653460916,Yellow,L
30,416,Sweater,H&M,Women's Fashion,92,3.25151584070556,Blue,S
58,417,Shoes,H&M,Women's Fashion,88,2.8468915044211,Red,S
82,418,Jeans,Zara,Men's Fashion,34,4.98609110744463,Blue,S
44,419,T-shirt,H&M,Kids' Fashion,72,3.30257564858351,Yellow,L
79,420,Jeans,Adidas,Men's Fashion,81,4.72048741312694,White,M
18,421,T-shirt,Nike,Kids' Fashion,89,1.65413333159226,White,M
79,422,Dress,Nike,Kids' Fashion,20,2.11557978477591,Blue,S
56,423,Jeans,Adidas,Men's Fashion,83,4.50243502105187,Black,M
52,424,Shoes,Adidas,Women's Fashion,45,3.05554233824453,Yellow,M
100,425,Jeans,Nike,Men's Fashion,96,3.812085670556,Blue,XL
11,426,Jeans,Zara,Men's Fashion,48,4.64476821495279,Black,L
8,427,T-shirt,Zara,Kids' Fashion,15,4.71796317250923,Yellow,XL
80,428,T-shirt,Gucci,Kids' Fashion,34,1.90409493902501,Green,M
57,429,Shoes,Gucci,Women's Fashion,94,3.82890192659288,Black,XL
72,430,T-shirt,Nike,Kids' Fashion,92,2.7719447209997,Black,S
46,431,Jeans,H&M,Kids' Fashion,18,2.62139048639133,Green,S
7,432,Jeans,H&M,Kids' Fashion,55,2.23862162736045,Blue,L
10,433,Jeans,H&M,Men's Fashion,59,3.87845410972745,Yellow,M
44,434,T-shirt,Zara,Kids' Fashion,22,1.70565820641044,Yellow,M
46,435,T-shirt,Adidas,Men's Fashion,47,2.72270608543567,Blue,XL
27,436,T-shirt,Zara,Kids' Fashion,99,2.82261831093288,Black,XL
9,437,Shoes,Gucci,Men's Fashion,96,3.1297016706968,Green,XL
89,438,T-shirt,Adidas,Kids' Fashion,86,4.68595815165346,Yellow,XL
71,439,Jeans,Zara,Men's Fashion,20,2.57407797925686,White,XL
49,440,Dress,Zara,Women's Fashion,83,4.72033523751536,White,L
47,441,Sweater,Adidas,Men's Fashion,50,1.84160561922732,Black,XL
88,442,T-shirt,H&M,Men's Fashion,74,3.90772744231023,Red,S
37,443,Sweater,Gucci,Men's Fashion,11,3.02128284746163,White,L
84,444,Dress,Nike,Men's Fashion,31,1.56457081757293,White,XL
38,445,Sweater,H&M,Kids' Fashion,74,4.19913875362662,Yellow,L
18,446,Shoes,Adidas,Kids' Fashion,91,1.12982485127677,Black,L
84,447,Shoes,H&M,Kids' Fashion,27,4.7304481484149,Yellow,XL
75,448,Shoes,Gucci,Kids' Fashion,53,2.1448474190296,Green,M
5,449,Shoes,H&M,Men's Fashion,82,4.5470425417413,Black,XL
92,450,Shoes,Nike,Kids' Fashion,59,4.32628534517692,Black,XL
42,451,T-shirt,Adidas,Kids' Fashion,69,2.97810918704321,Green,XL
43,452,Jeans,H&M,Kids' Fashion,11,3.70256919509664,Green,XL
30,453,Shoes,Nike,Men's Fashion,34,2.57380158768424,Red,S
50,454,Shoes,Zara,Kids' Fashion,47,3.66580258445777,White,L
58,455,T-shirt,Gucci,Women's Fashion,51,1.29097473734724,Blue,M
93,456,Shoes,Gucci,Men's Fashion,14,4.43546075704113,Blue,M
70,457,Jeans,Gucci,Women's Fashion,36,1.59598170159144,Green,M
20,458,T-shirt,Gucci,Kids' Fashion,18,1.18445003320032,Black,L
52,459,Dress,Adidas,Kids' Fashion,10,2.34276272793447,Black,S
39,460,Jeans,H&M,Kids' Fashion,94,2.58228927641806,Black,L
43,461,Shoes,Zara,Kids' Fashion,93,1.03012703353625,Red,M
65,462,Dress,Zara,Women's Fashion,34,2.02982036357802,Yellow,M
24,463,Dress,Adidas,Men's Fashion,25,3.18232444946054,Blue,M
53,464,Shoes,Zara,Men's Fashion,74,1.3621575462332,Green,L
1,465,T-shirt,Gucci,Women's Fashion,17,1.20230284619436,White,M
30,466,Sweater,H&M,Men's Fashion,37,1.06447859153281,Black,L
13,467,Jeans,Adidas,Women's Fashion,69,1.79534355676619,Red,L
40,468,Dress,Zara,Women's Fashion,38,1.31476152770861,White,S
83,469,Dress,Nike,Women's Fashion,95,4.90629581960104,Yellow,XL
76,470,T-shirt,Adidas,Kids' Fashion,34,4.63834323637008,Blue,S
38,471,T-shirt,Nike,Women's Fashion,96,2.31929243017885,Black,M
11,472,Jeans,Adidas,Women's Fashion,67,3.48299274797389,Green,L
98,473,Dress,Nike,Women's Fashion,51,1.68850953491014,Red,S
79,474,Dress,H&M,Kids' Fashion,68,1.37066154221072,Yellow,L
73,475,Sweater,H&M,Men's Fashion,69,4.07419370376993,Yellow,S
14,476,Shoes,H&M,Women's Fashion,70,4.07737163948559,White,XL
100,477,Sweater,Nike,Men's Fashion,30,1.55927089812955,Black,S
77,478,T-shirt,H&M,Women's Fashion,12,1.3429962119763,Green,L
1,479,Sweater,Nike,Men's Fashion,51,1.19757230598262,Green,XL
9,480,Dress,Nike,Men's Fashion,70,1.79272710809258,Blue,XL
52,481,Jeans,Zara,Women's Fashion,24,1.6716594009449,Blue,XL
85,482,Dress,Gucci,Women's Fashion,97,3.57821856011162,Yellow,M
86,483,T-shirt,Zara,Women's Fashion,75,2.65137655690994,Black,XL
92,484,Sweater,Gucci,Men's Fashion,47,2.12474660042097,Red,XL
54,485,Dress,H&M,Women's Fashion,70,2.6381295770145,Black,S
69,486,Jeans,Adidas,Women's Fashion,69,1.20270978432144,Yellow,L
21,487,T-shirt,Adidas,Women's Fashion,62,3.69895031182018,Blue,XL
30,488,Sweater,H&M,Men's Fashion,81,1.19499834878018,Yellow,XL
45,489,Dress,Adidas,Men's Fashion,37,3.56066843934973,Black,M
12,490,T-shirt,Nike,Men's Fashion,41,1.9797044022937,Green,L
55,491,Dress,Zara,Kids' Fashion,42,3.12213285461272,Black,M
30,492,Sweater,Zara,Kids' Fashion,69,1.37818491144791,Blue,M
57,493,Shoes,H&M,Kids' Fashion,88,3.12624829262019,White,XL
54,494,Sweater,Zara,Kids' Fashion,82,4.68093562907875,Green,M
14,495,Jeans,Nike,Women's Fashion,78,1.12965400710298,Blue,S
92,496,T-shirt,Adidas,Kids' Fashion,59,1.72769558952082,Green,L
88,497,Jeans,Gucci,Women's Fashion,30,3.69772709590166,Yellow,M
50,498,Dress,Zara,Men's Fashion,59,2.98598241408972,Yellow,XL
60,499,Dress,Adidas,Kids' Fashion,93,2.6014024743552,White,L
